id,created_at,room_id,routine_start_time,routine_end_time,employee_id,teacher_initial,course_code,section,date_missed,routine_row_id,booked_class_id,makeup_done
124766,2024-10-16 13:00:11.437443+00,KT-603,11:00:00,12:15:00,710003382,MMH,ENG101,A_10th,2024-10-16,,,false
124767,2024-10-16 13:00:11.475087+00,KT-609,11:00:00,12:15:00,723500102,SA,ITM321,A_5th,2024-10-16,,,false
124768,2024-10-16 13:00:11.500201+00,KT-216,09:45:00,11:00:00,,YA,MAT211,65_I,2024-10-16,,,false
124769,2024-10-16 13:00:11.533657+00,KT-216,13:30:00,14:45:00,710001985,FH,CSE445,61_A,2024-10-16,,,false
124770,2024-10-16 13:00:11.56737+00,KT-217,08:30:00,09:45:00,,TSE,CSE231,RE_A,2024-10-16,,,false
124771,2024-10-16 13:00:11.772201+00,KT-217,12:15:00,13:30:00,723500099,SS,CSE112,67_O,2024-10-16,,,false
124772,2024-10-16 13:00:11.806144+00,KT-217,16:00:00,17:15:00,,MHIM,CSE215,Re_A,2024-10-16,,,false
124773,2024-10-16 13:00:11.840424+00,KT-218,11:00:00,12:15:00,710003409,AGT,CSE445,61_P,2024-10-16,,,false
124774,2024-10-16 13:00:11.871333+00,KT-218,14:45:00,16:00:00,710003402,FFZ,CSE323,61_I,2024-10-16,,,false
124775,2024-10-16 13:00:11.905717+00,KT-219,09:45:00,11:00:00,710001966,FTJ,CSE313,61_P,2024-10-16,,,false
124776,2024-10-16 13:00:11.935383+00,KT-219,13:30:00,14:45:00,710003348,SSA,ENG102,66_I,2024-10-16,,,false
124777,2024-10-16 13:00:11.963579+00,KT-220,08:30:00,09:45:00,710001985,FH,CSE445,61_B,2024-10-16,,,false
124778,2024-10-16 13:00:11.992234+00,KT-220,12:15:00,13:30:00,710003034,MTA,CSE325,61_A,2024-10-16,,,false
124779,2024-10-16 13:00:12.029927+00,KT-221,08:30:00,09:45:00,710003563,NAE,CSE335,63_J,2024-10-16,,,false
124780,2024-10-16 13:00:12.064842+00,KT-221,12:15:00,13:30:00,,MPL,MAT101,67_E,2024-10-16,,,false
124781,2024-10-16 13:00:12.100513+00,KT-221,16:00:00,17:15:00,721000148,DAA,CSE423,59_A,2024-10-16,,,false
124782,2024-10-16 13:00:12.130381+00,KT-222,11:00:00,12:15:00,710003380,SAJ,CSE123,66_P,2024-10-16,,,false
124783,2024-10-16 13:00:12.157078+00,KT-222,14:45:00,16:00:00,,JHJ,CSE323,61_K,2024-10-16,,,false
124784,2024-10-16 13:00:12.189242+00,KT-223,11:00:00,12:15:00,710003038,DS,CSE227,64_N,2024-10-16,,,false
124785,2024-10-16 13:00:12.712044+00,KT-223,14:45:00,16:00:00,710003456,MTT,ENG102,66_P,2024-10-16,,,false
124786,2024-10-16 13:00:12.767583+00,KT-224,09:45:00,11:00:00,,MRR,MAT101,67_T,2024-10-16,,,false
124787,2024-10-16 13:00:12.802461+00,KT-224,13:30:00,14:45:00,710002339,TRA,CSE228,64_I,2024-10-16,,,false
124788,2024-10-16 13:00:12.833835+00,KT-302,08:30:00,09:45:00,710002478,TAR,CSE113,67_L,2024-10-16,,,false
124789,2024-10-16 13:00:12.870367+00,KT-302,16:00:00,17:15:00,710001985,FH,CSE316,62_C,2024-10-16,,,false
124790,2024-10-16 13:00:12.899111+00,KT-303,11:00:00,12:15:00,710001970,MJA,CSE113,67_E,2024-10-16,,,false
124791,2024-10-16 13:00:12.929633+00,KT-303,14:45:00,16:00:00,723500143,SI,CSE213,65_G,2024-10-16,,,false
124792,2024-10-16 13:00:12.961699+00,KT-304,11:00:00,12:15:00,710003376,MJZ,CSE123,66_M,2024-10-16,,,false
124793,2024-10-16 13:00:13.011114+00,KT-304,14:45:00,16:00:00,710002795,ZZ,AOL101,65_H,2024-10-16,,,false
124794,2024-10-16 13:00:13.0405+00,KT-305,09:45:00,11:00:00,710003061,MMF,CSE311,61_B,2024-10-16,,,false
124795,2024-10-16 13:00:13.083216+00,KT-305,13:30:00,14:45:00,710003218,DRAR,CSE323,61_C,2024-10-16,,,false
124796,2024-10-16 13:00:13.112559+00,KT-306,08:30:00,09:45:00,710002791,MIN,AOL101,65_F,2024-10-16,,,false
124797,2024-10-16 13:00:13.139708+00,KT-306,12:15:00,13:30:00,710001060,SRH,CSE113,67_A,2024-10-16,,,false
124798,2024-10-16 13:00:13.167205+00,KT-306,16:00:00,17:15:00,710002795,ZZ,AOL101,65_I,2024-10-16,,,false
124799,2024-10-16 13:00:13.199952+00,KT-307,11:00:00,12:15:00,710003411,HMK,CSE115,67_O,2024-10-16,,,false
124800,2024-10-16 13:00:13.239352+00,KT-307,14:45:00,16:00:00,721500124,MMR,CSE113,67_J,2024-10-16,,,false
124801,2024-10-16 13:00:13.266616+00,KT-318-A,09:45:00,11:00:00,710001783,TFS,CSE311,63_C,2024-10-16,,,false
124802,2024-10-16 13:00:13.302307+00,KT-318-A,13:30:00,14:45:00,N/A,SMR,ACT322,62_G,2024-10-16,,,false
124803,2024-10-16 13:00:13.327588+00,KT-318-B,08:30:00,09:45:00,710003347,MHK,CSE215,65_I,2024-10-16,,,false
124804,2024-10-16 13:00:13.356126+00,KT-318-B,12:15:00,13:30:00,710002645,SAK,CSE445,61_F,2024-10-16,,,false
124805,2024-10-16 13:00:13.388665+00,KT-318-B,16:00:00,17:15:00,723400068,SHS,CSE221,64_K,2024-10-16,,,false
124806,2024-10-16 13:00:13.417215+00,KT-320,14:45:00,16:00:00,,MAMR,CSE121,66_M,2024-10-16,,,false
124807,2024-10-16 13:00:13.447845+00,KT-801-A,11:00:00,12:15:00,710001040,SSL,MAT102,66_D,2024-10-16,,,false
124808,2024-10-16 13:00:13.47542+00,KT-801-A,14:45:00,16:00:00,710001743,DOT,CSE325,61_V,2024-10-16,,,false
124809,2024-10-16 13:00:13.522192+00,KT-801-B,09:45:00,11:00:00,710003445,AAA,CSE221,64_L,2024-10-16,,,false
124810,2024-10-16 13:00:13.551086+00,KT-801-B,13:30:00,14:45:00,710000519,MMI,CSE223,64_G,2024-10-16,,,false
124811,2024-10-16 13:00:13.575954+00,KT-802,08:30:00,09:45:00,710002103,LR,CSE325,61_Q,2024-10-16,,,false
124812,2024-10-16 13:00:13.604132+00,KT-802,12:15:00,13:30:00,710002635,AHS,AOL101,65_D,2024-10-16,,,false
124813,2024-10-16 13:00:13.636388+00,KT-802,16:00:00,17:15:00,710001450,HH,CSE227,64_I,2024-10-16,,,false
124814,2024-10-16 13:00:13.678853+00,KT-803,11:00:00,12:15:00,710003445,AAA,CSE313,61_L,2024-10-16,,,false
124815,2024-10-16 13:00:13.70648+00,KT-803,14:45:00,16:00:00,,YA,MAT211,65_J,2024-10-16,,,false
124816,2024-10-16 13:00:13.73073+00,KT-804,11:00:00,12:15:00,,MRR,MAT101,67_R,2024-10-16,,,false
124817,2024-10-16 13:00:13.756289+00,KT-216,11:00:00,12:15:00,710003236,AJS,ENG102,66_B,2024-10-16,,,false
124818,2024-10-16 13:00:13.785845+00,KT-216,14:45:00,16:00:00,710003378,AUR,CSE113,67_Q,2024-10-16,,,false
124819,2024-10-16 13:00:13.815039+00,KT-217,09:45:00,11:00:00,721500461,AAM,AOL101,65_C,2024-10-16,,,false
124820,2024-10-16 13:00:13.849706+00,KT-217,13:30:00,14:45:00,,MOR,PHY102,66_O,2024-10-16,,,false
124821,2024-10-16 13:00:13.882344+00,KT-218,08:30:00,09:45:00,710003377,SIP,CSE113,67_N,2024-10-16,,,false
124822,2024-10-16 13:00:13.918582+00,KT-218,12:15:00,13:30:00,710003253,SP,MAT102,66_H,2024-10-16,,,false
124823,2024-10-16 13:00:13.948125+00,KT-218,16:00:00,17:15:00,710003575,TAK,CSE313,61_I,2024-10-16,,,false
124824,2024-10-16 13:00:14.359395+00,KT-219,11:00:00,12:15:00,,MHIM,CSE325,61_R,2024-10-16,,,false
124825,2024-10-16 13:00:14.384106+00,KT-219,14:45:00,16:00:00,,MAM,PHY102,66_I,2024-10-16,,,false
124826,2024-10-16 13:00:14.415056+00,KT-220,09:45:00,11:00:00,710003556,NTT,CSE223,64_J,2024-10-16,,,false
124827,2024-10-16 13:00:14.46443+00,KT-220,13:30:00,14:45:00,710003053,ZMK,CSE115,67_H,2024-10-16,,,false
124828,2024-10-16 13:00:14.493723+00,KT-221,09:45:00,11:00:00,,MSH,MAT101,67_I,2024-10-16,,,false
124829,2024-10-16 13:00:14.523124+00,KT-222,08:30:00,09:45:00,710002794,GR,AOL101,65_K,2024-10-16,,,false
124830,2024-10-16 13:00:14.552642+00,KT-222,12:15:00,13:30:00,710001970,MJA,CSE113,67_I,2024-10-16,,,false
124831,2024-10-16 13:00:14.582821+00,KT-223,08:30:00,09:45:00,710003348,SSA,ENG101,67_H,2024-10-16,,,false
124832,2024-10-16 13:00:14.616479+00,KT-223,12:15:00,13:30:00,721000148,DAA,CSE423,59_B,2024-10-16,,,false
124833,2024-10-16 13:00:14.650215+00,KT-223,16:00:00,17:15:00,,AAR,PHY102,66_M,2024-10-16,,,false
124834,2024-10-16 13:00:14.682964+00,KT-224,11:00:00,12:15:00,710003385,NRM,MAT101,67_N,2024-10-16,,,false
124835,2024-10-16 13:00:14.708697+00,KT-224,14:45:00,16:00:00,710002793,MUM,CSE325,61_G,2024-10-16,,,false
124836,2024-10-16 13:00:14.74071+00,KT-302,09:45:00,11:00:00,710000634,SSK,PHY101,67_L,2024-10-16,,,false
124837,2024-10-16 13:00:14.768136+00,KT-302,13:30:00,14:45:00,710002790,FNK,CSE115,67_G,2024-10-16,,,false
124838,2024-10-16 13:00:14.805768+00,KT-303,08:30:00,09:45:00,710002641,ARS,CSE313,61_N,2024-10-16,,,false
124839,2024-10-16 13:00:14.839439+00,KT-303,12:15:00,13:30:00,723500143,SI,CSE113,67_H,2024-10-16,,,false
124840,2024-10-16 13:00:14.874266+00,KT-304,08:30:00,09:45:00,,MRR,MAT211,65_G,2024-10-16,,,false
124841,2024-10-16 13:00:14.901578+00,KT-304,12:15:00,13:30:00,721100153,SAS,CSE325,61_K,2024-10-16,,,false
124842,2024-10-16 13:00:14.937442+00,KT-305,11:00:00,12:15:00,710001170,SZ,CSE221,64_D,2024-10-16,,,false
124843,2024-10-16 13:00:14.979399+00,KT-305,14:45:00,16:00:00,710003061,MMF,CSE311,61_C,2024-10-16,,,false
124844,2024-10-16 13:00:15.014173+00,KT-306,09:45:00,11:00:00,710001060,SRH,CSE113,67_B,2024-10-16,,,false
124845,2024-10-16 13:00:15.044438+00,KT-306,13:30:00,14:45:00,710000279,AKA,PHY101,67_A,2024-10-16,,,false
124846,2024-10-16 13:00:15.080783+00,KT-307,08:30:00,09:45:00,710001966,FTJ,CSE313,61_R,2024-10-16,,,false
124847,2024-10-16 13:00:15.10934+00,KT-307,12:15:00,13:30:00,710001783,TFS,CSE115,67_R,2024-10-16,,,false
124848,2024-10-16 13:00:15.134577+00,KT-307,16:00:00,17:15:00,,SHN,CSE221,RE_A,2024-10-16,,,false
124849,2024-10-16 13:00:15.164786+00,KT-318-A,11:00:00,12:15:00,710001783,TFS,CSE311,63_F,2024-10-16,,,false
124850,2024-10-16 13:00:15.198219+00,KT-318-A,14:45:00,16:00:00,710000595,AKC,CSE226,64_L,2024-10-16,,,false
124851,2024-10-16 13:00:15.229327+00,KT-318-B,09:45:00,11:00:00,,NR,CSE215,65_N,2024-10-16,,,false
124852,2024-10-16 13:00:15.265624+00,KT-318-B,13:30:00,14:45:00,,AHT,PHY101,67_R,2024-10-16,,,false
124853,2024-10-16 13:00:15.303973+00,KT-320,08:30:00,09:45:00,710002796,NIB,CSE115,67_I,2024-10-16,,,false
124854,2024-10-16 13:00:15.339964+00,KT-320,12:15:00,13:30:00,710001170,SZ,CSE221,64_A,2024-10-16,,,false
124855,2024-10-16 13:00:15.367814+00,KT-801-A,08:30:00,09:45:00,,JHJ,CSE323,61_D,2024-10-16,,,false
124856,2024-10-16 13:00:15.408095+00,KT-801-A,12:15:00,13:30:00,710003411,HMK,CSE313,63_F,2024-10-16,,,false
124857,2024-10-16 13:00:15.435909+00,KT-801-A,16:00:00,17:15:00,710003562,RIA,CSE223,64_M,2024-10-16,,,false
124858,2024-10-16 13:00:15.469881+00,KT-801-B,11:00:00,12:15:00,710000361,BCD,CSE226,64_O,2024-10-16,,,false
124859,2024-10-16 13:00:15.504384+00,KT-801-B,14:45:00,16:00:00,,MMB,CSE331,60_Re-A,2024-10-16,,,false
124860,2024-10-16 13:00:15.53415+00,KT-802,09:45:00,11:00:00,710003057,RKR,CSE212,65_M,2024-10-16,,,false
124861,2024-10-16 13:00:15.566587+00,KT-802,13:30:00,14:45:00,710001538,NS,CSE227,64_C,2024-10-16,,,false
124862,2024-10-16 13:00:15.607835+00,KT-803,08:30:00,09:45:00,710002349,SNA,CSE333,60_C,2024-10-16,,,false
124863,2024-10-16 13:00:15.640237+00,KT-803,12:15:00,13:30:00,723500162,AAS,PHY102,66_A,2024-10-16,,,false
124864,2024-10-16 13:00:15.667428+00,KT-804,08:30:00,09:45:00,723500136,MAH,CSE311,61_M,2024-10-16,,,false
124865,2024-10-16 13:00:15.6966+00,KT-804,12:15:00,13:30:00,,MRR,MAT211,65_F,2024-10-16,,,false
124866,2024-10-16 13:00:15.725784+00,KT-804,16:00:00,17:15:00,710003379,MHN,CSE113,67_R,2024-10-16,,,false
124867,2024-10-16 13:00:15.755113+00,KT-216,12:15:00,13:30:00,710003064,UA,CSE423,60_E,2024-10-16,,,false
124868,2024-10-16 13:00:15.786018+00,KT-216,16:00:00,17:15:00,710003553,SHR,CSE311,61_O,2024-10-16,,,false
124869,2024-10-16 13:00:15.819748+00,KT-217,11:00:00,12:15:00,710003448,SMH,ENG101,67_D,2024-10-16,,,false
124870,2024-10-16 13:00:15.85424+00,KT-218,09:45:00,11:00:00,,AHAS,CSE113,67_S,2024-10-16,,,false
124871,2024-10-16 13:00:15.890117+00,KT-218,13:30:00,14:45:00,710002349,SNA,CSE316,62_A,2024-10-16,,,false
124872,2024-10-16 13:00:15.923917+00,KT-219,08:30:00,09:45:00,710003403,AEE,PHY101,67_G,2024-10-16,,,false
124873,2024-10-16 13:00:15.957042+00,KT-219,12:15:00,13:30:00,710003571,MRIS,CSE121,66_I,2024-10-16,,,false
124874,2024-10-16 13:00:15.982303+00,KT-219,16:00:00,17:15:00,710003064,UA,CSE221,63_J,2024-10-16,,,false
124875,2024-10-16 13:00:16.017387+00,KT-220,11:00:00,12:15:00,710003568,SHD,CSE121,66_E,2024-10-16,,,false
124876,2024-10-16 13:00:16.045316+00,KT-220,14:45:00,16:00:00,710003448,SMH,ENG102,66_F,2024-10-16,,,false
124877,2024-10-16 13:00:16.082727+00,KT-221,11:00:00,12:15:00,710001967,AAK,CSE315,63_J,2024-10-16,,,false
124878,2024-10-16 13:00:16.108965+00,KT-221,14:45:00,16:00:00,,AAR,PHY102,66_K,2024-10-16,,,false
124879,2024-10-16 13:00:16.137586+00,KT-222,09:45:00,11:00:00,710003385,NRM,MAT101,67_O,2024-10-16,,,false
124880,2024-10-16 13:00:16.167714+00,KT-222,13:30:00,14:45:00,710003551,ASA,ENG101,67_I,2024-10-16,,,false
124881,2024-10-16 13:00:16.196739+00,KT-223,09:45:00,11:00:00,710003380,SAJ,CSE123,66_Q,2024-10-16,,,false
124882,2024-10-16 13:00:16.22084+00,KT-223,13:30:00,14:45:00,710003570,ANR,ENG101,67_N,2024-10-16,,,false
124883,2024-10-16 13:00:16.250539+00,KT-224,08:30:00,09:45:00,,AHT,PHY101,67_Q,2024-10-16,,,false
124884,2024-10-16 13:00:16.282631+00,KT-224,12:15:00,13:30:00,,NR,CSE215,65_O,2024-10-16,,,false
124885,2024-10-16 13:00:16.32516+00,KT-224,16:00:00,17:15:00,710003571,MRIS,CSE121,66_J,2024-10-16,,,false
124886,2024-10-16 13:00:16.361075+00,KT-302,11:00:00,12:15:00,710003348,SSA,ENG101,67_G,2024-10-16,,,false
124887,2024-10-16 13:00:16.390762+00,KT-302,14:45:00,16:00:00,710002103,LR,CSE225,64_N,2024-10-16,,,false
124888,2024-10-16 13:00:16.418149+00,KT-303,09:45:00,11:00:00,710003444,CSA,CSE112,67_E,2024-10-16,,,false
124889,2024-10-16 13:00:16.453726+00,KT-303,13:30:00,14:45:00,710003446,MJP,CSE212,Re_A,2024-10-16,,,false
124890,2024-10-16 13:00:16.483424+00,KT-304,09:45:00,11:00:00,,MPL,MAT102,66_M,2024-10-16,,,false
124891,2024-10-16 13:00:16.51055+00,KT-304,13:30:00,14:45:00,710002103,LR,CSE225,64_O,2024-10-16,,,false
124892,2024-10-16 13:00:16.548139+00,KT-305,08:30:00,09:45:00,,YA,MAT211,65_H,2024-10-16,,,false
124893,2024-10-16 13:00:16.588938+00,KT-305,12:15:00,13:30:00,710003376,MJZ,CSE123,66_C,2024-10-16,,,false
124894,2024-10-16 13:00:16.624055+00,KT-305,16:00:00,17:15:00,,MNM,MAT102,RE_B,2024-10-16,,,false
124895,2024-10-16 13:00:16.660354+00,KT-306,11:00:00,12:15:00,710000519,MMI,CSE212,65_I,2024-10-16,,,false
124896,2024-10-16 13:00:16.693594+00,KT-306,14:45:00,16:00:00,,MNM,MAT211,Re_A,2024-10-16,,,false
124897,2024-10-16 13:00:16.724651+00,KT-307,09:45:00,11:00:00,710000519,MMI,CSE212,65_J,2024-10-16,,,false
124898,2024-10-16 13:00:16.756037+00,KT-307,13:30:00,14:45:00,721500124,MMR,CSE113,67_J,2024-10-16,,,false
124899,2024-10-16 13:00:16.788876+00,KT-318-A,08:30:00,09:45:00,710003373,AHAK,CSE325,61_L,2024-10-16,,,false
124900,2024-10-16 13:00:16.817969+00,KT-318-A,12:15:00,13:30:00,710003409,AGT,CSE112,67_T,2024-10-16,,,false
124901,2024-10-16 13:00:16.84987+00,KT-318-A,16:00:00,17:15:00,710002339,TRA,CSE112,67_G,2024-10-16,,,false
124902,2024-10-16 13:00:16.880723+00,KT-318-B,11:00:00,12:15:00,710002478,TAR,CSE113,67_T,2024-10-16,,,false
124903,2024-10-16 13:00:16.914155+00,KT-318-B,14:45:00,16:00:00,710002844,MHS,CSE311,62_B,2024-10-16,,,false
124904,2024-10-16 13:00:16.946588+00,KT-320,09:45:00,11:00:00,710003447,JDH,CSE445,61_Q,2024-10-16,,,false
124905,2024-10-16 13:00:16.983378+00,KT-320,13:30:00,14:45:00,710003564,NHA,CSE445,61_T,2024-10-16,,,false
124906,2024-10-16 13:00:17.017855+00,KT-801-A,09:45:00,11:00:00,710003236,AJS,ENG102,66_A,2024-10-16,,,false
124907,2024-10-16 13:00:17.049579+00,KT-801-A,13:30:00,14:45:00,710001040,SSL,MAT102,66_A,2024-10-16,,,false
124908,2024-10-16 13:00:17.078088+00,KT-801-B,08:30:00,09:45:00,710003562,RIA,CSE223,64_L,2024-10-16,,,false
124909,2024-10-16 13:00:17.10754+00,KT-801-B,12:15:00,13:30:00,723500147,SAR,MAT101,67_B,2024-10-16,,,false
124910,2024-10-16 13:00:17.134933+00,KT-801-B,16:00:00,17:15:00,723500147,SAR,MAT101,67_A,2024-10-16,,,false
124911,2024-10-16 13:00:17.164896+00,KT-802,11:00:00,12:15:00,710001668,ABA,CSE115,67_S,2024-10-16,,,false
124912,2024-10-16 13:00:17.198637+00,KT-802,14:45:00,16:00:00,,MPL,MAT102,66_N,2024-10-16,,,false
124913,2024-10-16 13:00:17.249283+00,KT-803,09:45:00,11:00:00,N/A,SMR,ACT322,62_F,2024-10-16,,,false
124914,2024-10-16 13:00:17.281183+00,KT-803,13:30:00,14:45:00,710003378,AUR,CSE445,61_K,2024-10-16,,,false
124915,2024-10-16 13:00:17.307675+00,KT-804,09:45:00,11:00:00,710003563,NAE,CSE325,61_M,2024-10-16,,,false
124916,2024-10-16 13:00:17.33495+00,KT-804,13:30:00,14:45:00,710003236,AJS,ENG101,67_B,2024-10-16,,,false
124917,2024-10-16 13:00:17.368595+00,KT-813-B,08:30:00,09:45:00,710003456,MTT,ENG102,66_K,2024-10-16,,,false
124918,2024-10-16 13:00:17.400223+00,KT-813-B,12:15:00,13:30:00,710002783,PDS,CSE313,62_C,2024-10-16,,,false
124919,2024-10-16 13:00:17.42662+00,KT-813-B,16:00:00,17:15:00,710002346,IJN,CSE311,63_H,2024-10-16,,,false
124920,2024-10-16 13:00:17.454608+00,KT-514,11:00:00,12:15:00,710001538,NS,CSE227,64_E,2024-10-16,,,false
124921,2024-10-16 13:00:17.486559+00,KT-514,14:45:00,16:00:00,710001450,HH,CSE123,66_G,2024-10-16,,,false
124922,2024-10-16 13:00:17.518738+00,KT-515,09:45:00,11:00:00,710001538,NS,CSE427,58_A,2024-10-16,,,false
124923,2024-10-16 13:00:17.551268+00,KT-515,13:30:00,14:45:00,724000017,MB,CSE221,63_L,2024-10-16,,,false
124924,2024-10-16 13:00:17.584113+00,KT-516,08:30:00,09:45:00,,SMTS,CSE228,64_A,2024-10-16,,,false
124925,2024-10-16 13:00:17.615401+00,KT-516,12:15:00,13:30:00,710001971,TAB,CSE213,65_P,2024-10-16,,,false
124926,2024-10-16 13:00:17.646696+00,KT-516,16:00:00,17:15:00,710002002,NDS,MAT102,66_Q,2024-10-16,,,false
124927,2024-10-16 13:00:17.676152+00,KT-517--A,11:00:00,12:15:00,710003561,HHP,CSE323,61_Q,2024-10-16,,,false
124928,2024-10-16 13:00:17.709427+00,KT-517--A,14:45:00,16:00:00,710003369,AUA,CSE115,67_N,2024-10-16,,,false
124929,2024-10-16 13:00:17.752265+00,KT-518,09:45:00,11:00:00,710002645,SAK,CSE325,61_D,2024-10-16,,,false
124930,2024-10-16 13:00:17.785692+00,KT-518,13:30:00,14:45:00,710001306,MKH,CSE315,63_F,2024-10-16,,,false
124931,2024-10-16 13:00:17.810656+00,KT-916,08:30:00,09:45:00,710003568,SHD,CSE121,66_G,2024-10-16,,,false
124932,2024-10-16 13:00:17.836318+00,KT-916,12:15:00,13:30:00,710002349,SNA,CSE335,63_C,2024-10-16,,,false
124933,2024-10-16 13:00:17.863876+00,KT-916,16:00:00,17:15:00,,FJT,CSE331,60_A,2024-10-16,,,false
124934,2024-10-16 13:00:17.892999+00,KT-919,14:45:00,16:00:00,N/A,SMR,ACT322,62_D,2024-10-16,,,false
124935,2024-10-16 13:00:17.924126+00,KT-G1-026,09:45:00,11:00:00,710002348,ACC,CSE316,63_G,2024-10-16,,,false
124936,2024-10-16 13:00:17.96762+00,KT-G1-026,13:30:00,14:45:00,710003553,SHR,CSE311,61_J,2024-10-16,,,false
124937,2024-10-16 13:00:18.164999+00,KT-804,14:45:00,16:00:00,710003376,MJZ,CSE228,64_O,2024-10-16,,,false
124938,2024-10-16 13:00:18.197852+00,KT-813-B,09:45:00,11:00:00,710000595,AKC,CSE226,64_K,2024-10-16,,,false
124939,2024-10-16 13:00:18.224186+00,KT-813-B,13:30:00,14:45:00,710002844,MHS,CSE311,62_C,2024-10-16,,,false
124940,2024-10-16 13:00:18.252817+00,KT-514,08:30:00,09:45:00,710003552,DMAK,CSE315,62_H,2024-10-16,,,false
124941,2024-10-16 13:00:18.28202+00,KT-514,12:15:00,13:30:00,710002792,MUH,CSE112,67_Q,2024-10-16,,,false
124942,2024-10-16 13:00:18.318483+00,KT-514,16:00:00,17:15:00,710003568,SHD,CSE121,66_F,2024-10-16,,,false
124943,2024-10-16 13:00:18.346338+00,KT-515,11:00:00,12:15:00,710002792,MUH,CSE412,60_C,2024-10-16,,,false
124944,2024-10-16 13:00:18.38132+00,KT-515,14:45:00,16:00:00,710003444,CSA,CSE313,63_L,2024-10-16,,,false
124945,2024-10-16 13:00:18.413666+00,KT-516,09:45:00,11:00:00,,SMTS,CSE228,64_B,2024-10-16,,,false
124946,2024-10-16 13:00:18.442871+00,KT-517--A,08:30:00,09:45:00,,NR,CSE215,65_P,2024-10-16,,,false
124947,2024-10-16 13:00:18.472462+00,KT-517--A,12:15:00,13:30:00,710002790,FNK,CSE311,62_D,2024-10-16,,,false
124948,2024-10-16 13:00:18.504272+00,KT-517--A,16:00:00,17:15:00,710003037,SH,CSE221,63_C,2024-10-16,,,false
124949,2024-10-16 13:00:18.533521+00,KT-518,11:00:00,12:15:00,,FJT,CSE228,64_L,2024-10-16,,,false
124950,2024-10-16 13:00:18.562365+00,KT-518,14:45:00,16:00:00,710002002,NDS,CSE226,64_C,2024-10-16,,,false
124951,2024-10-16 13:00:18.594729+00,KT-916,09:45:00,11:00:00,710003401,NJO,CSE223,64_N,2024-10-16,,,false
124952,2024-10-16 13:00:18.621514+00,KT-916,13:30:00,14:45:00,710003377,SIP,CSE315,63_H,2024-10-16,,,false
124953,2024-10-16 13:00:18.651828+00,KT-919,08:30:00,09:45:00,710003063,MMRN,AOL101,65_M,2024-10-16,,,false
124954,2024-10-16 13:00:18.684215+00,KT-919,12:15:00,13:30:00,710003447,JDH,CSE445,61_I,2024-10-16,,,false
124955,2024-10-16 13:00:18.725898+00,KT-919,16:00:00,17:15:00,,FF,CSE233,62_D,2024-10-16,,,false
124956,2024-10-16 13:00:18.751528+00,KT-G1-026,11:00:00,12:15:00,N/A,SMR,ACT322,62_H,2024-10-16,,,false
124957,2024-10-16 13:00:18.786905+00,KT-G1-026,14:45:00,16:00:00,710003348,SSA,ENG102,66_J,2024-10-16,,,false
124958,2024-10-16 13:00:18.818479+00,KT-G1-027,09:45:00,11:00:00,710003552,DMAK,CSE315,63_E,2024-10-16,,,false
124959,2024-10-16 13:00:18.849873+00,KT-G1-027,13:30:00,14:45:00,710003447,JDH,CSE445,61_R,2024-10-16,,,false
124960,2024-10-16 13:00:18.877998+00,KT-501-A,08:30:00,09:45:00,710003402,FFZ,CSE324,61_J2,2024-10-16,,,false
124961,2024-10-16 13:00:18.90579+00,KT-501-A,12:15:00,13:30:00,,ZNM,CSE314,63_I2,2024-10-16,,,false
124962,2024-10-16 13:00:18.93598+00,KT-501-B,08:30:00,09:45:00,,ZNM,CSE314,63_K2,2024-10-16,,,false
124963,2024-10-16 13:00:18.974099+00,KT-501-B,12:15:00,13:30:00,710003555,ALE,CSE314,63_B2,2024-10-16,,,false
124964,2024-10-16 13:00:19.002208+00,KT-503,08:30:00,09:45:00,710002844,MHS,CSE413,60_D2,2024-10-16,,,false
124965,2024-10-16 13:00:19.029419+00,KT-503,12:15:00,13:30:00,,MMB,CSE228,64_P,2024-10-16,,,false
124966,2024-10-16 13:00:19.064711+00,KT-504,08:30:00,09:45:00,710001287,THT,CSE124,66_D1,2024-10-16,,,false
124967,2024-10-16 13:00:19.108928+00,KT-504,12:15:00,13:30:00,710001668,ABA,CSE124,66_N2,2024-10-16,,,false
124968,2024-10-16 13:00:19.144048+00,KT-504,16:00:00,17:15:00,710003377,SIP,CSE114,67_E1,2024-10-16,,,false
124969,2024-10-16 13:00:19.185843+00,KT-510,11:00:00,12:15:00,710003567,MDA,CSE324,61_S2,2024-10-16,,,false
124970,2024-10-16 13:00:19.212522+00,KT-510,14:45:00,16:00:00,710003401,NJO,CSE324,61_N2,2024-10-16,,,false
124971,2024-10-16 13:00:19.244843+00,KT-513,11:00:00,12:15:00,710002480,MUR,CSE332,60_D1,2024-10-16,,,false
124972,2024-10-16 13:00:19.280814+00,KT-513,14:45:00,16:00:00,710002791,MIN,CSE314,61_F1,2024-10-16,,,false
124973,2024-10-16 13:00:19.320935+00,KT-G1-001,11:00:00,12:15:00,710003059,AAKA,CSE312,61_T2,2024-10-16,,,false
124974,2024-10-16 13:00:19.349717+00,KT-G1-002,08:30:00,09:45:00,710001970,MJA,CSE312,61_A2,2024-10-16,,,false
124975,2024-10-16 13:00:19.380903+00,KT-G1-002,12:15:00,13:30:00,710003555,ALE,TCSE314,63_B2,2024-10-16,,,false
